txn_date,customer_id,segment,region,test_group,merchant_category,is_eligible_category,period,study_week,amount,cashback_earned
2025-06-22,5983,Budget Occasional,West,treatment,OnlineRetail,False,post,23,15.35,0.0
2025-06-22,6908,Affluent Frequent,Northeast,control,Entertainment,True,post,23,108.33,0.0
2025-06-22,9556,Dormant Reactivation,Midwest,treatment,Apparel,False,post,23,29.87,0.0
2025-06-22,6231,Affluent Frequent,West,control,Dining,True,post,23,49.85,0.0
2025-06-22,4880,Affluent Frequent,West,treatment,Travel,False,post,23,682.89,0.0
2025-06-22,7811,Mainstream,Southeast,control,Grocery,False,post,23,29.56,0.0
2025-06-22,4457,Mainstream,Midwest,treatment,Dining,True,post,23,29.53,0.89
2025-06-22,2455,Digital Native,Southwest,control,OnlineRetail,False,post,23,21.88,0.0
2025-06-22,9488,Digital Native,West,treatment,Fuel,False,post,23,21.83,0.0
2025-06-22,7812,Mainstream,Southeast,control,Grocery,False,post,23,43.28,0.0
2025-06-22,8374,Mainstream,Southwest,treatment,Entertainment,True,post,23,20.3,0.61
2025-06-22,2616,Mainstream,Northeast,control,Dining,True,post,23,28.69,0.0
2025-06-22,8522,Mainstream,Midwest,control,Electronics,False,post,23,127.43,0.0
2025-06-22,4763,Digital Native,West,control,Grocery,False,post,23,43.99,0.0
2025-06-22,446,Affluent Frequent,Midwest,control,Fuel,False,post,23,56.58,0.0
2025-06-22,9677,Dormant Reactivation,Southwest,control,Fuel,False,post,23,10.04,0.0
2025-06-22,5626,Digital Native,Northeast,control,Dining,True,post,23,26.08,0.0
2025-06-22,239,Mainstream,West,control,Electronics,False,post,23,75.41,0.0
2025-06-22,8786,Affluent Frequent,Midwest,treatment,Apparel,False,post,23,132.91,0.0
2025-06-22,8559,Affluent Frequent,Southeast,control,Dining,True,post,23,37.09,0.0
2025-06-22,9795,Mainstream,Southeast,treatment,OnlineRetail,False,post,23,33.28,0.0
2025-06-22,1400,Digital Native,West,treatment,Dining,True,post,23,10.45,0.31
2025-06-22,8682,Mainstream,West,control,Dining,True,post,23,34.36,0.0
2025-06-22,6266,Budget Occasional,West,treatment,Travel,False,post,23,71.13,0.0
2025-06-22,1891,Affluent Frequent,Southwest,treatment,OnlineRetail,False,post,23,83.26,0.0
2025-06-22,5698,Digital Native,West,control,Grocery,False,post,23,24.85,0.0
2025-06-22,1492,Mainstream,Southeast,control,Electronics,False,post,23,102.14,0.0
2025-06-22,5956,Mainstream,Midwest,treatment,Grocery,False,post,23,42.98,0.0
2025-06-22,617,Mainstream,Southwest,treatment,Grocery,False,post,23,106.46,0.0
2025-06-22,2848,Affluent Frequent,West,control,Grocery,False,post,23,52.32,0.0
2025-06-22,9204,Affluent Frequent,Northeast,treatment,Dining,True,post,23,32.65,0.98
2025-06-22,5476,Mainstream,Southwest,control,Grocery,False,post,23,43.03,0.0
2025-06-22,3644,Mainstream,Northeast,control,Apparel,False,post,23,48.91,0.0
2025-06-22,2203,Mainstream,Southwest,treatment,Dining,True,post,23,19.73,0.59
2025-06-22,756,Mainstream,West,treatment,Dining,True,post,23,28.79,0.86
2025-06-22,1282,Digital Native,Southeast,treatment,OnlineRetail,False,post,23,19.56,0.0
2025-06-22,7065,Budget Occasional,Southeast,control,Apparel,False,post,23,55.23,0.0
2025-06-22,3486,Digital Native,Midwest,control,Entertainment,True,post,23,18.86,0.0
2025-06-22,8193,Affluent Frequent,West,treatment,OnlineRetail,False,post,23,70.97,0.0
2025-06-22,486,Mainstream,Midwest,control,OnlineRetail,False,post,23,33.3,0.0
2025-06-22,986,Digital Native,Northeast,treatment,Entertainment,True,post,23,57.99,1.74
2025-06-22,34,Budget Occasional,Midwest,treatment,OnlineRetail,False,post,23,48.14,0.0
2025-06-22,1194,Budget Occasional,Southeast,control,Fuel,False,post,23,7.41,0.0
2025-06-22,1241,Affluent Frequent,Midwest,treatment,Grocery,False,post,23,36.2,0.0
2025-06-22,4588,Mainstream,Southeast,control,Fuel,False,post,23,11.33,0.0
2025-06-22,1560,Mainstream,Midwest,control,Dining,True,post,23,53.28,0.0
2025-06-22,4394,Affluent Frequent,Northeast,treatment,OnlineRetail,False,post,23,61.39,0.0
2025-06-22,5075,Affluent Frequent,Southeast,control,OnlineRetail,False,post,23,80.92,0.0
2025-06-22,3243,Digital Native,West,control,Grocery,False,post,23,32.64,0.0
2025-06-22,4699,Mainstream,West,control,Grocery,False,post,23,97.14,0.0
2025-06-22,1736,Digital Native,Midwest,control,Travel,False,post,23,167.27,0.0
2025-06-22,7297,Mainstream,Midwest,control,Grocery,False,post,23,31.02,0.0
2025-06-22,281,Mainstream,West,treatment,Electronics,False,post,23,53.17,0.0
2025-06-22,8321,Dormant Reactivation,Northeast,treatment,OnlineRetail,False,post,23,41.2,0.0
2025-06-22,2439,Affluent Frequent,Southeast,control,OnlineRetail,False,post,23,90.15,0.0
2025-06-22,1883,Affluent Frequent,Midwest,treatment,OnlineRetail,False,post,23,55.41,0.0
2025-06-22,5986,Affluent Frequent,West,control,Grocery,False,post,23,59.92,0.0
2025-06-22,6909,Budget Occasional,Northeast,treatment,Fuel,False,post,23,10.27,0.0
2025-06-22,565,Affluent Frequent,West,control,Grocery,False,post,23,63.36,0.0
2025-06-22,1817,Digital Native,West,control,Dining,True,post,23,32.62,0.0
2025-06-22,7531,Digital Native,Northeast,treatment,Entertainment,True,post,23,13.34,0.4
2025-06-22,9528,Mainstream,West,control,Electronics,False,post,23,142.32,0.0
2025-06-22,3756,Mainstream,West,treatment,Dining,True,post,23,46.72,1.4
2025-06-22,4579,Mainstream,Southeast,treatment,OnlineRetail,False,post,23,46.55,0.0
2025-06-22,847,Mainstream,Northeast,control,Travel,False,post,23,252.88,0.0
2025-06-22,2977,Digital Native,Southwest,treatment,Grocery,False,post,23,22.73,0.0
2025-06-22,3332,Mainstream,Southwest,treatment,Dining,True,post,23,32.31,0.97
2025-06-22,9672,Affluent Frequent,Southeast,treatment,Dining,True,post,23,44.82,1.34
2025-06-22,642,Mainstream,West,treatment,Dining,True,post,23,18.88,0.57
2025-06-22,3210,Affluent Frequent,Southwest,treatment,Electronics,False,post,23,124.05,0.0
2025-06-22,986,Digital Native,Northeast,treatment,Entertainment,True,post,23,27.88,0.84
2025-06-22,6662,Dormant Reactivation,West,treatment,Grocery,False,post,23,25.49,0.0
2025-06-22,7929,Affluent Frequent,West,control,Dining,True,post,23,59.4,0.0
2025-06-22,3200,Affluent Frequent,Northeast,treatment,Dining,True,post,23,38.27,1.15
2025-06-22,7405,Mainstream,Southeast,treatment,Apparel,False,post,23,110.94,0.0
2025-06-22,7974,Digital Native,Southwest,treatment,Dining,True,post,23,30.68,0.92
2025-06-22,8120,Affluent Frequent,West,treatment,Entertainment,True,post,23,51.98,1.56
2025-06-22,8613,Budget Occasional,West,control,Grocery,False,post,23,30.29,0.0
2025-06-22,7144,Affluent Frequent,Southeast,treatment,Grocery,False,post,23,55.14,0.0
2025-06-22,2428,Affluent Frequent,Southwest,treatment,Fuel,False,post,23,23.79,0.0
2025-06-22,2102,Digital Native,West,control,Dining,True,post,23,50.92,0.0
2025-06-22,3486,Digital Native,Midwest,control,Dining,True,post,23,13.42,0.0
2025-06-22,4181,Budget Occasional,Midwest,treatment,Apparel,False,post,23,32.38,0.0
2025-06-22,570,Affluent Frequent,West,control,OnlineRetail,False,post,23,184.58,0.0
2025-06-22,4658,Digital Native,Northeast,treatment,Fuel,False,post,23,25.45,0.0
2025-06-22,2997,Affluent Frequent,Southeast,treatment,Grocery,False,post,23,88.05,0.0
2025-06-22,5417,Mainstream,Midwest,control,Travel,False,post,23,138.28,0.0
2025-06-22,8901,Affluent Frequent,Southeast,control,Dining,True,post,23,54.74,0.0
2025-06-22,2578,Affluent Frequent,Northeast,control,Grocery,False,post,23,105.68,0.0
2025-06-22,6603,Mainstream,Midwest,control,Grocery,False,post,23,30.48,0.0
2025-06-22,2631,Budget Occasional,Midwest,treatment,Travel,False,post,23,54.5,0.0
2025-06-22,9695,Mainstream,Northeast,control,Dining,True,post,23,18.71,0.0
2025-06-22,6242,Affluent Frequent,Southeast,control,Grocery,False,post,23,237.14,0.0
2025-06-22,8328,Affluent Frequent,West,control,Travel,False,post,23,726.86,0.0
2025-06-22,9634,Digital Native,Midwest,control,Fuel,False,post,23,10.19,0.0
2025-06-22,4548,Mainstream,Southwest,control,Grocery,False,post,23,66.46,0.0
2025-06-22,5639,Affluent Frequent,Southeast,control,Grocery,False,post,23,102.49,0.0
2025-06-22,5090,Affluent Frequent,West,control,Dining,True,post,23,42.45,0.0
2025-06-22,9163,Mainstream,West,control,Apparel,False,post,23,40.59,0.0
2025-06-22,5821,Digital Native,West,control,Fuel,False,post,23,26.54,0.0
2025-06-22,5250,Budget Occasional,Northeast,control,Dining,True,post,23,28.4,0.0
2025-06-22,6348,Budget Occasional,Southwest,treatment,Fuel,False,post,23,14.01,0.0
2025-06-22,1341,Digital Native,Midwest,treatment,Fuel,False,post,23,59.03,0.0
2025-06-22,8241,Digital Native,Northeast,control,Grocery,False,post,23,36.08,0.0
2025-06-22,6724,Affluent Frequent,Northeast,control,Grocery,False,post,23,56.59,0.0
2025-06-22,7999,Budget Occasional,Northeast,treatment,Fuel,False,post,23,11.44,0.0
2025-06-22,3394,Affluent Frequent,Northeast,treatment,Entertainment,True,post,23,102.18,3.07
2025-06-22,7568,Mainstream,Southeast,treatment,Grocery,False,post,23,40.56,0.0
2025-06-22,4427,Mainstream,Southeast,control,Grocery,False,post,23,82.77,0.0
2025-06-22,9810,Affluent Frequent,West,treatment,Apparel,False,post,23,89.29,0.0
2025-06-22,2970,Budget Occasional,Midwest,control,Dining,True,post,23,19.96,0.0
2025-06-22,6419,Mainstream,West,control,OnlineRetail,False,post,23,83.58,0.0
2025-06-22,9657,Affluent Frequent,Southeast,treatment,Apparel,False,post,23,83.5,0.0
2025-06-22,2513,Affluent Frequent,Midwest,treatment,Grocery,False,post,23,84.89,0.0
2025-06-22,3270,Budget Occasional,Midwest,control,Fuel,False,post,23,8.34,0.0
2025-06-22,9466,Affluent Frequent,Southwest,treatment,Dining,True,post,23,42.41,1.27
2025-06-22,3684,Mainstream,Northeast,control,Entertainment,True,post,23,14.72,0.0
2025-06-22,7051,Mainstream,Southeast,control,Grocery,False,post,23,67.58,0.0
2025-06-22,3029,Affluent Frequent,Midwest,treatment,OnlineRetail,False,post,23,59.98,0.0
2025-06-22,7693,Mainstream,Midwest,control,Fuel,False,post,23,23.57,0.0
2025-06-22,4550,Mainstream,Southeast,treatment,Grocery,False,post,23,20.28,0.0
2025-06-22,6776,Budget Occasional,Midwest,control,Entertainment,True,post,23,17.62,0.0
2025-06-22,3952,Mainstream,West,treatment,Entertainment,True,post,23,33.74,1.01
2025-06-22,5970,Digital Native,Southeast,control,Travel,False,post,23,107.82,0.0
2025-06-22,912,Digital Native,Midwest,control,Apparel,False,post,23,15.42,0.0
2025-06-22,982,Mainstream,Midwest,treatment,Entertainment,True,post,23,46.45,1.39
2025-06-22,4432,Affluent Frequent,Southeast,treatment,Grocery,False,post,23,45.18,0.0
2025-06-22,4222,Digital Native,Northeast,control,Grocery,False,post,23,30.93,0.0
2025-06-22,9680,Affluent Frequent,Midwest,control,Entertainment,True,post,23,57.97,0.0
2025-06-22,7841,Mainstream,Northeast,treatment,Dining,True,post,23,39.91,1.2
2025-06-22,2387,Mainstream,Midwest,control,Travel,False,post,23,107.15,0.0
2025-06-22,890,Affluent Frequent,Midwest,treatment,Grocery,False,post,23,50.32,0.0
2025-06-22,7916,Mainstream,Southwest,control,Grocery,False,post,23,87.34,0.0
2025-06-22,4884,Mainstream,Northeast,treatment,Electronics,False,post,23,147.02,0.0
2025-06-22,5253,Mainstream,Southwest,treatment,Entertainment,True,post,23,31.62,0.95
2025-06-22,3222,Digital Native,West,control,Grocery,False,post,23,63.43,0.0
2025-06-22,2726,Mainstream,Midwest,control,Fuel,False,post,23,64.45,0.0
2025-06-22,5131,Affluent Frequent,West,control,OnlineRetail,False,post,23,107.94,0.0
2025-06-22,125,Digital Native,West,treatment,Entertainment,True,post,23,25.83,0.77
2025-06-22,4889,Digital Native,Southeast,control,Grocery,False,post,23,18.4,0.0
2025-06-22,4114,Budget Occasional,Northeast,control,Grocery,False,post,23,34.08,0.0
2025-06-22,7330,Mainstream,Midwest,control,Travel,False,post,23,267.83,0.0
2025-06-22,1440,Budget Occasional,West,control,OnlineRetail,False,post,23,50.26,0.0
2025-06-22,8553,Digital Native,West,treatment,Dining,True,post,23,24.65,0.74
2025-06-22,8566,Mainstream,Midwest,control,Dining,True,post,23,36.16,0.0
2025-06-22,2763,Digital Native,Southeast,control,Entertainment,True,post,23,19.93,0.0
2025-06-22,7454,Digital Native,Midwest,treatment,Grocery,False,post,23,25.36,0.0
2025-06-22,3101,Mainstream,Southeast,treatment,Fuel,False,post,23,47.11,0.0
2025-06-22,9747,Mainstream,Northeast,control,Travel,False,post,23,226.9,0.0
2025-06-22,933,Digital Native,Northeast,treatment,Fuel,False,post,23,24.34,0.0
2025-06-22,1041,Mainstream,West,control,Electronics,False,post,23,102.4,0.0
2025-06-22,806,Affluent Frequent,Southwest,control,OnlineRetail,False,post,23,69.96,0.0
2025-06-22,7547,Mainstream,West,control,Grocery,False,post,23,14.54,0.0
2025-06-22,4606,Budget Occasional,Southeast,treatment,Entertainment,True,post,23,21.03,0.63
2025-06-22,4958,Affluent Frequent,West,control,Fuel,False,post,23,50.49,0.0
2025-06-22,4099,Mainstream,Southeast,treatment,Grocery,False,post,23,18.55,0.0
2025-06-22,520,Budget Occasional,Southeast,control,Grocery,False,post,23,12.15,0.0
2025-06-22,9005,Mainstream,Northeast,control,Entertainment,True,post,23,41.16,0.0
2025-06-22,3500,Digital Native,Northeast,control,Apparel,False,post,23,53.32,0.0
2025-06-22,5666,Budget Occasional,Northeast,treatment,Electronics,False,post,23,124.0,0.0
2025-06-22,7025,Affluent Frequent,Midwest,control,Entertainment,True,post,23,119.49,0.0
2025-06-22,4222,Digital Native,Northeast,control,Fuel,False,post,23,28.4,0.0
2025-06-22,4974,Digital Native,Southwest,treatment,Fuel,False,post,23,17.73,0.0
2025-06-22,1825,Affluent Frequent,Northeast,treatment,Apparel,False,post,23,96.34,0.0
2025-06-22,5451,Affluent Frequent,Southwest,treatment,Dining,True,post,23,47.44,1.42
2025-06-22,2780,Affluent Frequent,West,control,Dining,True,post,23,75.11,0.0
2025-06-22,3493,Digital Native,West,control,Apparel,False,post,23,66.4,0.0
2025-06-22,7420,Mainstream,Northeast,control,Grocery,False,post,23,16.73,0.0
2025-06-22,8148,Budget Occasional,Southeast,control,OnlineRetail,False,post,23,18.15,0.0
2025-06-22,2954,Budget Occasional,Southeast,control,Dining,True,post,23,10.02,0.0
2025-06-22,9507,Mainstream,West,control,OnlineRetail,False,post,23,36.19,0.0
2025-06-22,8557,Mainstream,Northeast,control,OnlineRetail,False,post,23,106.11,0.0
2025-06-22,4083,Affluent Frequent,Southwest,control,OnlineRetail,False,post,23,71.13,0.0
2025-06-22,9676,Affluent Frequent,Northeast,treatment,Travel,False,post,23,686.55,0.0
2025-06-22,6602,Budget Occasional,Northeast,control,Grocery,False,post,23,20.71,0.0
2025-06-22,8171,Affluent Frequent,Northeast,treatment,Apparel,False,post,23,80.99,0.0
2025-06-22,1150,Affluent Frequent,Southwest,control,Apparel,False,post,23,91.53,0.0
2025-06-22,4767,Digital Native,Southeast,control,Apparel,False,post,23,46.63,0.0
2025-06-22,1523,Budget Occasional,Northeast,treatment,Grocery,False,post,23,15.05,0.0
2025-06-22,8707,Digital Native,Midwest,treatment,Fuel,False,post,23,13.65,0.0
2025-06-22,6035,Affluent Frequent,Southeast,control,Dining,True,post,23,98.03,0.0
2025-06-22,9231,Mainstream,West,control,Dining,True,post,23,30.34,0.0
2025-06-22,6585,Mainstream,West,treatment,OnlineRetail,False,post,23,40.91,0.0
2025-06-22,8047,Digital Native,Northeast,control,Fuel,False,post,23,12.11,0.0
2025-06-22,5876,Mainstream,Midwest,treatment,Dining,True,post,23,33.34,1.0
2025-06-22,2922,Affluent Frequent,Northeast,treatment,Entertainment,True,post,23,43.44,1.3
2025-06-22,4747,Digital Native,Northeast,treatment,Fuel,False,post,23,22.88,0.0
2025-06-22,7160,Digital Native,Southeast,treatment,Entertainment,True,post,23,61.33,1.84
2025-06-22,3777,Budget Occasional,Northeast,treatment,Grocery,False,post,23,62.74,0.0
2025-06-22,4079,Digital Native,Southeast,control,Fuel,False,post,23,20.12,0.0
2025-06-22,4929,Mainstream,Northeast,treatment,Grocery,False,post,23,29.93,0.0
2025-06-22,4871,Mainstream,Northeast,control,Travel,False,post,23,180.74,0.0
2025-06-22,8375,Affluent Frequent,Southwest,control,Entertainment,True,post,23,104.44,0.0
2025-06-22,1658,Mainstream,Southeast,treatment,Fuel,False,post,23,48.46,0.0
2025-06-22,9785,Affluent Frequent,Northeast,treatment,Entertainment,True,post,23,87.35,2.62
2025-06-22,4855,Affluent Frequent,Southwest,treatment,Entertainment,True,post,23,40.61,1.22
2025-06-22,1802,Digital Native,Northeast,treatment,OnlineRetail,False,post,23,11.41,0.0
2025-06-22,4142,Affluent Frequent,Southwest,control,Fuel,False,post,23,25.52,0.0
2025-06-22,8859,Mainstream,West,control,Fuel,False,post,23,37.23,0.0
2025-06-22,5560,Digital Native,Southeast,treatment,Fuel,False,post,23,28.27,0.0
2025-06-22,3096,Mainstream,West,control,Fuel,False,post,23,12.22,0.0
2025-06-22,8789,Mainstream,West,control,Travel,False,post,23,160.15,0.0
2025-06-22,1021,Mainstream,Northeast,control,Dining,True,post,23,32.35,0.0
2025-06-22,5950,Mainstream,Southeast,treatment,OnlineRetail,False,post,23,41.37,0.0
2025-06-22,9736,Mainstream,West,control,Fuel,False,post,23,22.73,0.0
2025-06-22,9752,Mainstream,Midwest,treatment,Grocery,False,post,23,34.47,0.0
2025-06-22,786,Digital Native,Southwest,control,Grocery,False,post,23,15.36,0.0
2025-06-22,6758,Mainstream,Midwest,control,Apparel,False,post,23,23.58,0.0
2025-06-22,2183,Digital Native,West,control,OnlineRetail,False,post,23,100.09,0.0
2025-06-22,8574,Budget Occasional,Midwest,control,OnlineRetail,False,post,23,28.56,0.0
2025-06-22,4066,Digital Native,Midwest,control,Fuel,False,post,23,14.34,0.0
2025-06-22,448,Digital Native,Northeast,control,Apparel,False,post,23,24.08,0.0
2025-06-22,8436,Affluent Frequent,Northeast,control,Apparel,False,post,23,107.24,0.0
2025-06-22,612,Affluent Frequent,West,treatment,Entertainment,True,post,23,63.93,1.92
2025-06-22,1520,Budget Occasional,Southwest,treatment,OnlineRetail,False,post,23,50.71,0.0
2025-06-22,3983,Affluent Frequent,Southeast,treatment,Dining,True,post,23,29.82,0.89
2025-06-22,4352,Affluent Frequent,Southeast,control,Grocery,False,post,23,87.36,0.0
2025-06-22,8013,Affluent Frequent,Southwest,control,OnlineRetail,False,post,23,84.31,0.0
2025-06-22,2025,Affluent Frequent,Midwest,treatment,Grocery,False,post,23,43.19,0.0
2025-06-22,1955,Digital Native,Northeast,control,Travel,False,post,23,331.56,0.0
2025-06-22,1567,Dormant Reactivation,West,control,OnlineRetail,False,post,23,68.94,0.0
2025-06-22,6316,Affluent Frequent,Northeast,treatment,Grocery,False,post,23,160.42,0.0
2025-06-22,8471,Digital Native,Midwest,treatment,Dining,True,post,23,10.39,0.31
2025-06-23,6201,Mainstream,Northeast,treatment,Apparel,False,post,24,46.41,0.0
2025-06-23,7324,Affluent Frequent,West,control,Entertainment,True,post,24,50.66,0.0
2025-06-23,947,Mainstream,Southeast,control,Grocery,False,post,24,84.16,0.0
2025-06-23,5537,Affluent Frequent,Northeast,treatment,Entertainment,True,post,24,159.62,4.79
2025-06-23,3712,Dormant Reactivation,Northeast,treatment,OnlineRetail,False,post,24,55.26,0.0
2025-06-23,8478,Mainstream,Northeast,treatment,Entertainment,True,post,24,39.47,1.18
2025-06-23,5386,Digital Native,Northeast,treatment,Apparel,False,post,24,79.68,0.0
2025-06-23,8097,Mainstream,West,treatment,Grocery,False,post,24,25.68,0.0
2025-06-23,6433,Budget Occasional,Southwest,treatment,Apparel,False,post,24,39.72,0.0
2025-06-23,2998,Mainstream,Southwest,treatment,Apparel,False,post,24,44.59,0.0
2025-06-23,284,Digital Native,Midwest,treatment,Entertainment,True,post,24,28.62,0.86
2025-06-23,7266,Mainstream,Northeast,control,Fuel,False,post,24,21.05,0.0
2025-06-23,164,Digital Native,West,treatment,OnlineRetail,False,post,24,67.44,0.0
2025-06-23,3235,Mainstream,Southeast,treatment,Grocery,False,post,24,27.05,0.0
2025-06-23,5850,Mainstream,Midwest,control,OnlineRetail,False,post,24,83.63,0.0
2025-06-23,3048,Budget Occasional,Northeast,control,Dining,True,post,24,25.86,0.0
2025-06-23,7770,Digital Native,Northeast,treatment,Fuel,False,post,24,12.97,0.0
2025-06-23,4607,Digital Native,Southeast,treatment,OnlineRetail,False,post,24,21.34,0.0
2025-06-23,1399,Digital Native,Northeast,treatment,Dining,True,post,24,28.58,0.86
2025-06-23,633,Mainstream,Southeast,treatment,OnlineRetail,False,post,24,26.31,0.0
2025-06-23,9620,Affluent Frequent,Southeast,treatment,Apparel,False,post,24,127.22,0.0
2025-06-23,2728,Affluent Frequent,West,treatment,OnlineRetail,False,post,24,218.58,0.0
2025-06-23,303,Dormant Reactivation,West,treatment,Apparel,False,post,24,115.09,0.0
2025-06-23,6605,Digital Native,Southeast,treatment,Grocery,False,post,24,39.42,0.0
2025-06-23,1554,Budget Occasional,West,control,OnlineRetail,False,post,24,17.67,0.0
2025-06-23,5035,Affluent Frequent,Southwest,treatment,Electronics,False,post,24,241.7,0.0
2025-06-23,3280,Mainstream,Northeast,control,Apparel,False,post,24,61.32,0.0
2025-06-23,9647,Mainstream,Midwest,treatment,Apparel,False,post,24,43.51,0.0
2025-06-23,4566,Affluent Frequent,Southeast,control,Electronics,False,post,24,381.98,0.0
2025-06-23,8861,Affluent Frequent,Midwest,control,Dining,True,post,24,58.04,0.0
2025-06-23,8684,Affluent Frequent,Northeast,control,Dining,True,post,24,84.19,0.0
2025-06-23,5791,Mainstream,Midwest,control,Grocery,False,post,24,27.88,0.0
2025-06-23,9238,Mainstream,Southwest,treatment,Grocery,False,post,24,51.43,0.0
2025-06-23,9746,Digital Native,Midwest,control,Grocery,False,post,24,18.14,0.0
2025-06-23,7880,Mainstream,West,control,Grocery,False,post,24,24.76,0.0
2025-06-23,2,Mainstream,Midwest,treatment,Entertainment,True,post,24,42.55,1.28
2025-06-23,4587,Mainstream,Northeast,control,Grocery,False,post,24,39.22,0.0
2025-06-23,1241,Affluent Frequent,Midwest,treatment,Apparel,False,post,24,56.05,0.0
2025-06-23,1597,Affluent Frequent,Northeast,treatment,Travel,False,post,24,448.15,0.0
2025-06-23,9528,Mainstream,West,control,Grocery,False,post,24,18.26,0.0
2025-06-23,4962,Affluent Frequent,Southeast,control,OnlineRetail,False,post,24,30.18,0.0
2025-06-23,8444,Mainstream,Southwest,treatment,Grocery,False,post,24,25.07,0.0
2025-06-23,6551,Mainstream,West,control,Dining,True,post,24,41.68,0.0
2025-06-23,1920,Digital Native,Southeast,control,Entertainment,True,post,24,26.04,0.0
2025-06-23,4699,Mainstream,West,control,Dining,True,post,24,24.39,0.0
2025-06-23,1008,Mainstream,Northeast,treatment,Dining,True,post,24,41.45,1.24
2025-06-23,8339,Budget Occasional,Northeast,treatment,Dining,True,post,24,12.47,0.37
2025-06-23,1830,Mainstream,Southeast,treatment,Entertainment,True,post,24,50.0,1.5
2025-06-23,1752,Mainstream,West,treatment,Entertainment,True,post,24,47.96,1.44
2025-06-23,9532,Affluent Frequent,Midwest,control,Entertainment,True,post,24,209.14,0.0
2025-06-23,3256,Mainstream,West,treatment,Electronics,False,post,24,437.71,0.0
2025-06-23,4334,Mainstream,Northeast,control,Electronics,False,post,24,171.55,0.0
2025-06-23,8060,Mainstream,Northeast,control,Apparel,False,post,24,28.49,0.0
2025-06-23,4524,Digital Native,Southeast,control,Fuel,False,post,24,13.58,0.0
2025-06-23,4503,Mainstream,Northeast,treatment,Grocery,False,post,24,37.63,0.0
2025-06-23,2895,Mainstream,Northeast,control,Apparel,False,post,24,71.5,0.0
2025-06-23,5126,Dormant Reactivation,Southeast,control,Grocery,False,post,24,35.27,0.0
2025-06-23,4350,Mainstream,Northeast,treatment,Dining,True,post,24,47.24,1.42
2025-06-23,6160,Affluent Frequent,Midwest,treatment,Grocery,False,post,24,32.45,0.0
2025-06-23,2246,Budget Occasional,Northeast,control,Dining,True,post,24,12.31,0.0
2025-06-23,7025,Affluent Frequent,Midwest,control,Fuel,False,post,24,39.48,0.0
2025-06-23,6640,Digital Native,Northeast,control,Grocery,False,post,24,33.3,0.0
2025-06-23,3851,Digital Native,West,control,Electronics,False,post,24,86.43,0.0
2025-06-23,3587,Mainstream,Southeast,control,Fuel,False,post,24,11.85,0.0
2025-06-23,7894,Affluent Frequent,Midwest,treatment,Electronics,False,post,24,217.47,0.0
2025-06-23,9486,Affluent Frequent,Midwest,treatment,Dining,True,post,24,23.2,0.7
2025-06-23,1956,Digital Native,West,treatment,OnlineRetail,False,post,24,44.08,0.0
2025-06-23,2874,Affluent Frequent,Southeast,control,Dining,True,post,24,53.46,0.0
2025-06-23,9879,Affluent Frequent,Midwest,treatment,Dining,True,post,24,78.11,2.34
2025-06-23,8998,Mainstream,Southeast,treatment,Grocery,False,post,24,34.79,0.0
2025-06-23,5993,Budget Occasional,West,treatment,Travel,False,post,24,31.07,0.0
2025-06-23,6792,Affluent Frequent,Southeast,treatment,OnlineRetail,False,post,24,57.04,0.0
2025-06-23,5917,Mainstream,West,treatment,Grocery,False,post,24,148.04,0.0
2025-06-23,1594,Affluent Frequent,West,control,Grocery,False,post,24,35.9,0.0
2025-06-23,8897,Budget Occasional,Northeast,control,Electronics,False,post,24,77.26,0.0
2025-06-23,1732,Mainstream,Midwest,treatment,Fuel,False,post,24,15.21,0.0
2025-06-23,3844,Digital Native,West,control,OnlineRetail,False,post,24,45.87,0.0
2025-06-23,3556,Affluent Frequent,Southwest,treatment,Dining,True,post,24,50.94,1.53
2025-06-23,7704,Affluent Frequent,Southeast,control,Travel,False,post,24,298.92,0.0
2025-06-23,9496,Mainstream,West,control,Dining,True,post,24,30.93,0.0
2025-06-23,4870,Mainstream,West,control,OnlineRetail,False,post,24,133.76,0.0
2025-06-23,6196,Affluent Frequent,Southeast,treatment,Grocery,False,post,24,57.7,0.0
2025-06-23,7,Digital Native,Northeast,treatment,Entertainment,True,post,24,28.81,0.86
2025-06-23,3681,Digital Native,Northeast,treatment,Fuel,False,post,24,30.02,0.0
2025-06-23,8269,Mainstream,West,control,Electronics,False,post,24,134.35,0.0
2025-06-23,6406,Digital Native,Northeast,control,Fuel,False,post,24,10.87,0.0
2025-06-23,1741,Affluent Frequent,West,control,Travel,False,post,24,387.25,0.0
2025-06-23,8908,Affluent Frequent,Southeast,treatment,Grocery,False,post,24,52.92,0.0
2025-06-23,788,Affluent Frequent,Northeast,control,Dining,True,post,24,137.75,0.0
2025-06-23,8269,Mainstream,West,control,OnlineRetail,False,post,24,39.61,0.0
2025-06-23,4259,Affluent Frequent,West,treatment,Dining,True,post,24,61.0,1.83
2025-06-23,4201,Affluent Frequent,Southeast,treatment,OnlineRetail,False,post,24,60.22,0.0
2025-06-23,4497,Digital Native,West,treatment,Grocery,False,post,24,15.76,0.0
2025-06-23,3627,Digital Native,Midwest,control,Electronics,False,post,24,86.55,0.0
2025-06-23,2877,Budget Occasional,Southeast,treatment,Apparel,False,post,24,42.91,0.0
2025-06-23,3970,Budget Occasional,West,treatment,Grocery,False,post,24,41.54,0.0
